# Raw ESP32 log. Lines start with IMU, or GPS,
# Recommended: keep the robot stationary while logging.
IMU,1153181,-0.004788,-0.019752,9.726444,-0.002398,0.003064,0.000133
IMU,1153191,-0.011971,-0.034117,9.872491,-0.006662,0.001732,-0.001066
IMU,1153201,-0.004788,0.025139,9.850943,0.003597,0.003064,0.000799
IMU,1153211,-0.009577,-0.012570,9.848549,0.000666,0.000533,0.001998
IMU,1153221,-0.026336,0.003591,9.846154,0.000000,-0.001199,0.001998
IMU,1153231,-0.016759,-0.019752,9.831789,-0.003597,-0.001732,0.003331
IMU,1153241,0.001796,-0.007781,9.793482,0.003597,0.000799,-0.001732
IMU,1153251,-0.040701,0.015562,9.874885,0.000133,-0.002265,0.000933
IMU,1153261,-0.026336,-0.031723,9.846154,-0.002798,0.002798,0.001066
IMU,1153271,-0.007183,-0.041300,9.800665,0.004530,0.001199,-0.002132
IMU,1153281,-0.050278,-0.026935,9.791088,0.003198,0.002798,0.001066
IMU,1153291,-0.011971,-0.077213,9.791088,-0.000933,0.003064,-0.001199
IMU,1153301,-0.033519,0.003591,9.788693,0.001066,-0.002798,-0.002132
IMU,1153311,-0.033519,-0.024541,9.867702,0.001599,-0.004263,0.000799
IMU,1153321,0.004190,-0.017358,9.774328,0.001066,-0.001599,0.000799
IMU,1153331,-0.045490,-0.022146,9.769540,0.000000,-0.002132,-0.001066
IMU,1153341,-0.031125,0.005986,9.817424,0.001466,-0.001199,0.002398
IMU,1153351,-0.023942,-0.036512,9.805453,0.002931,-0.002931,0.001599
IMU,1153361,-0.040701,-0.055665,9.810242,0.001865,0.000799,-0.000133
IMU,1153371,-0.043096,-0.014964,9.793482,0.000000,0.002665,-0.002531
IMU,1153381,-0.016759,-0.010175,9.783905,-0.001599,-0.003064,0.000799
IMU,1153391,-0.021548,-0.024541,9.855731,0.001466,0.000533,0.000533
IMU,1153401,-0.047884,-0.029329,9.932345,0.005329,-0.003997,-0.002798
IMU,1153411,-0.035913,-0.019752,9.798270,-0.001199,-0.000533,-0.001998
IMU,1153421,0.001796,0.027533,9.738416,-0.000400,0.003064,-0.001599
IMU,1153431,-0.021548,-0.012570,9.812635,0.002798,-0.000400,-0.001199
IMU,1153441,-0.019154,-0.053271,9.831789,0.000000,0.003997,0.001466
IMU,1153451,-0.023942,0.017957,9.850943,0.002398,0.000799,-0.000666
IMU,1153461,0.008978,-0.007781,9.906010,0.003198,-0.000266,0.000533
IMU,1153471,-0.043096,-0.000599,9.783905,0.001998,-0.000666,-0.002398
IMU,1153481,-0.031125,0.003591,9.793482,-0.002798,-0.003064,-0.000266
IMU,1153491,-0.033519,-0.010175,9.791088,0.001066,-0.001332,0.003064
IMU,1153501,-0.026336,0.001197,9.803059,0.000266,0.003064,-0.001998
IMU,1153511,-0.016759,0.001197,9.834184,-0.000533,-0.000400,0.000400
IMU,1153521,0.004190,0.001197,9.810242,0.001998,-0.003730,0.000933
IMU,1153531,-0.026336,-0.012570,9.858126,-0.005596,0.002132,0.000799
IMU,1153541,0.023343,0.013168,9.774328,0.005196,0.002665,-0.001865
IMU,1153551,-0.028730,-0.010175,9.803059,0.001332,0.003597,-0.002265
IMU,1153561,-0.004788,-0.043694,9.798270,-0.001199,-0.000133,-0.000933
IMU,1153571,-0.023942,-0.038906,9.721656,0.000266,0.001732,-0.000133
IMU,1153581,-0.050278,0.013168,9.810242,-0.003597,0.002931,-0.001332
IMU,1153591,-0.009577,-0.043694,9.819818,-0.001199,0.007861,0.002665
IMU,1153601,-0.016759,-0.041300,9.877279,0.000400,-0.001732,0.000266
